query_id,reference_id
Q21872,
Q21873,R146879
Q21874,
Q21875,
Q21876,R813245
Q21877,
Q21878,
Q21879,R069496
Q21880,
Q21881,
Q21882,
Q21883,
Q21884,R661037
Q21885,R234302
Q21886,
Q21887,
Q21888,
Q21889,
Q21890,R936896
Q21891,R478936
Q21892,
Q21893,
Q21894,
Q21895,
Q21896,
Q21897,
Q21898,
Q21899,
Q21900,
Q21901,
Q21902,
Q21903,
Q21904,
Q21905,
Q21906,
Q21907,
Q21908,R859797
Q21909,
Q21910,
Q21911,
Q21912,
Q21913,
Q21914,
Q21915,
Q21916,R228063
Q21917,
Q21918,
Q21919,
Q21920,
Q21921,
Q21922,
Q21923,
Q21924,R172631
Q21925,
Q21926,
Q21927,
Q21928,R670631
Q21929,R909859
Q21930,
Q21931,
Q21932,R487734
Q21933,
Q21934,
Q21935,
Q21936,
Q21937,
Q21938,
Q21939,
Q21940,
Q21941,
Q21942,
Q21943,R704302
Q21944,
Q21945,R969713
Q21946,
Q21947,
Q21948,
Q21949,
Q21950,
Q21951,
Q21952,
Q21953,
Q21954,R502154
Q21955,
Q21956,
Q21957,
Q21958,
Q21959,
Q21960,R791022
Q21961,R050923
Q21962,
Q21963,
Q21964,R374375
Q21965,
Q21966,
Q21967,
Q21968,R420972
Q21969,
Q21970,R079394
Q21971,
Q21972,
Q21973,
Q21974,
Q21975,
Q21976,
Q21977,
Q21978,
Q21979,R229435
Q21980,
Q21981,
Q21982,
Q21983,
Q21984,R516875
Q21985,
Q21986,
Q21987,
Q21988,
Q21989,
Q21990,R552943
Q21991,
Q21992,
Q21993,
Q21994,
Q21995,R022135
Q21996,
Q21997,
Q21998,
Q21999,R874140
Q22000,
Q22001,
Q22002,
Q22003,
Q22004,
Q22005,
Q22006,
Q22007,
Q22008,R200120
Q22009,
Q22010,
Q22011,
Q22012,
Q22013,
Q22014,
Q22015,
Q22016,
Q22017,
Q22018,
Q22019,
Q22020,R027484
Q22021,
Q22022,
Q22023,
Q22024,R645160
Q22025,
Q22026,
Q22027,
Q22028,
Q22029,
Q22030,
Q22031,
Q22032,R915269
Q22033,
Q22034,
Q22035,
Q22036,
Q22037,
Q22038,
Q22039,
Q22040,R224955
Q22041,
Q22042,
Q22043,R603844
Q22044,R548748
Q22045,
Q22046,
Q22047,
Q22048,
Q22049,
Q22050,
Q22051,R132136
Q22052,
Q22053,
Q22054,
Q22055,
Q22056,R105318
Q22057,R515495
Q22058,
Q22059,
Q22060,R589669
Q22061,
Q22062,
Q22063,
Q22064,
Q22065,
Q22066,
Q22067,R729114
Q22068,R091125
Q22069,
Q22070,
Q22071,
Q22072,
Q22073,R195511
Q22074,
Q22075,
Q22076,
Q22077,R065225
Q22078,
Q22079,
Q22080,
Q22081,
Q22082,
Q22083,
Q22084,
Q22085,
Q22086,
Q22087,R365980
Q22088,
Q22089,
Q22090,R784775
Q22091,
Q22092,
Q22093,
Q22094,
Q22095,
Q22096,
Q22097,
Q22098,
Q22099,
Q22100,
Q22101,
Q22102,
Q22103,R394576
Q22104,
Q22105,
Q22106,
Q22107,R366716
Q22108,
Q22109,
Q22110,
Q22111,R842583
Q22112,
Q22113,
Q22114,
Q22115,R097893
Q22116,R566626
Q22117,
Q22118,R017662
Q22119,
Q22120,
Q22121,
Q22122,
Q22123,
Q22124,
Q22125,
Q22126,
Q22127,R204195
Q22128,
Q22129,
Q22130,
Q22131,
Q22132,
Q22133,
Q22134,
Q22135,
Q22136,R644206
Q22137,
Q22138,
Q22139,
Q22140,
Q22141,R860299
Q22142,R722747
Q22143,R538445
Q22144,
Q22145,R071462
Q22146,R691744
Q22147,R734827
Q22148,
Q22149,
Q22150,
Q22151,
Q22152,
Q22153,R649321
Q22154,R121503
Q22155,
Q22156,
Q22157,R278406
Q22158,
Q22159,
Q22160,
Q22161,
Q22162,
Q22163,
Q22164,
Q22165,
Q22166,R826094
Q22167,
Q22168,
Q22169,R830644
Q22170,
Q22171,
Q22172,
Q22173,
Q22174,
Q22175,
Q22176,
Q22177,
Q22178,
Q22179,
Q22180,
Q22181,
Q22182,R148245
Q22183,
Q22184,
Q22185,
Q22186,
Q22187,
Q22188,
Q22189,
Q22190,
Q22191,
Q22192,
Q22193,
Q22194,R358698
Q22195,R849048
Q22196,
Q22197,
Q22198,
Q22199,
Q22200,
Q22201,
Q22202,
Q22203,
Q22204,
Q22205,
Q22206,
Q22207,
Q22208,R355873
Q22209,
Q22210,
Q22211,
Q22212,
Q22213,
Q22214,
Q22215,
Q22216,R751301
Q22217,
Q22218,
Q22219,R465765
Q22220,
Q22221,
Q22222,
Q22223,
Q22224,R797522
Q22225,R339981
Q22226,
Q22227,
Q22228,
Q22229,
Q22230,R200572
Q22231,
Q22232,R934803
Q22233,
Q22234,
Q22235,
Q22236,
Q22237,
Q22238,R232402
Q22239,
Q22240,R566830
Q22241,
Q22242,
Q22243,
Q22244,
Q22245,
Q22246,
Q22247,
Q22248,
Q22249,
Q22250,R165090
Q22251,
Q22252,
Q22253,
Q22254,
Q22255,
Q22256,
Q22257,
Q22258,
Q22259,
Q22260,
Q22261,
Q22262,
Q22263,
Q22264,
Q22265,
Q22266,R575431
Q22267,R516522
Q22268,
Q22269,R004491
Q22270,
Q22271,
Q22272,
Q22273,
Q22274,
Q22275,
Q22276,R291672
Q22277,
Q22278,
Q22279,
Q22280,R826156
Q22281,
Q22282,
Q22283,
Q22284,
Q22285,
Q22286,R969347
Q22287,
Q22288,
Q22289,R651457
Q22290,
Q22291,
Q22292,
Q22293,
Q22294,R374833
Q22295,
Q22296,
Q22297,R259335
Q22298,
Q22299,R009214
Q22300,
Q22301,R406505
Q22302,R578979
Q22303,
Q22304,
Q22305,
Q22306,
Q22307,
Q22308,
Q22309,R234610
Q22310,
Q22311,
Q22312,
Q22313,
Q22314,
Q22315,R789871
Q22316,R953334
Q22317,
Q22318,
Q22319,
Q22320,
Q22321,
Q22322,
Q22323,
Q22324,
Q22325,
Q22326,
Q22327,R468179
Q22328,
Q22329,
Q22330,
Q22331,
Q22332,
Q22333,
Q22334,
Q22335,
Q22336,
Q22337,R553801
Q22338,
Q22339,
Q22340,
Q22341,
Q22342,
Q22343,R460153
Q22344,
Q22345,
Q22346,
Q22347,
Q22348,
Q22349,
Q22350,
Q22351,
Q22352,
Q22353,R705112
Q22354,
Q22355,
Q22356,R592883
Q22357,R981703
Q22358,
Q22359,
Q22360,
Q22361,
Q22362,
Q22363,
Q22364,
Q22365,
Q22366,R512065
Q22367,
Q22368,R480323
Q22369,
Q22370,
Q22371,
Q22372,R720374
Q22373,
Q22374,
Q22375,
Q22376,R786940
Q22377,
Q22378,R192785
Q22379,
Q22380,
Q22381,
Q22382,
Q22383,
Q22384,
Q22385,
Q22386,
Q22387,R649582
Q22388,
Q22389,R712340
Q22390,
Q22391,
Q22392,
Q22393,
Q22394,
Q22395,
Q22396,
Q22397,
Q22398,
Q22399,
Q22400,R844177
Q22401,
Q22402,
Q22403,R827593
Q22404,
Q22405,
Q22406,
Q22407,R072041
Q22408,R187886
Q22409,
Q22410,
Q22411,R001748
Q22412,R463089
Q22413,
Q22414,
Q22415,
Q22416,
Q22417,
Q22418,
Q22419,R554365
Q22420,
Q22421,R059116
Q22422,
Q22423,
Q22424,
Q22425,
Q22426,
Q22427,
Q22428,R770841
Q22429,
Q22430,R817556
Q22431,R994727
Q22432,
Q22433,
Q22434,
Q22435,
Q22436,R204378
Q22437,
Q22438,
Q22439,R639891
Q22440,
Q22441,
Q22442,R896666
Q22443,
Q22444,
Q22445,
Q22446,
Q22447,R961948
Q22448,
Q22449,
Q22450,
Q22451,R924827
Q22452,
Q22453,
Q22454,
Q22455,
Q22456,
Q22457,
Q22458,R668274
Q22459,R945203
Q22460,
Q22461,
Q22462,R304285
Q22463,
Q22464,
Q22465,
Q22466,
Q22467,
Q22468,
Q22469,
Q22470,
Q22471,
Q22472,R426084
Q22473,
Q22474,R158396
Q22475,
Q22476,
Q22477,
Q22478,R209577
Q22479,
Q22480,
Q22481,
Q22482,
Q22483,
Q22484,
Q22485,R259573
Q22486,
Q22487,
Q22488,
Q22489,R866947
Q22490,
Q22491,
Q22492,
Q22493,R260611
Q22494,
Q22495,
Q22496,R569679
Q22497,
Q22498,
Q22499,
Q22500,
Q22501,
Q22502,
Q22503,R062127
Q22504,R143695
Q22505,
Q22506,
Q22507,
Q22508,
Q22509,
Q22510,
Q22511,R869659
Q22512,
Q22513,
Q22514,R213058
Q22515,
Q22516,R776010
Q22517,
Q22518,
Q22519,
Q22520,
Q22521,R577452
Q22522,
Q22523,
Q22524,
Q22525,
Q22526,
Q22527,
Q22528,
Q22529,R337295
Q22530,
Q22531,
Q22532,
Q22533,R042339
Q22534,
Q22535,
Q22536,R050437
Q22537,
Q22538,
Q22539,
Q22540,
Q22541,
Q22542,R661243
Q22543,R507206
Q22544,
Q22545,R767336
Q22546,
Q22547,
Q22548,
Q22549,
Q22550,
Q22551,
Q22552,
Q22553,
Q22554,
Q22555,
Q22556,
Q22557,R686879
Q22558,
Q22559,
Q22560,
Q22561,
Q22562,
Q22563,
Q22564,
Q22565,
Q22566,
Q22567,
Q22568,
Q22569,
Q22570,
Q22571,
Q22572,
Q22573,
Q22574,R097744
Q22575,
Q22576,
Q22577,
Q22578,
Q22579,
Q22580,
Q22581,
Q22582,
Q22583,R878356
Q22584,
Q22585,R536184
Q22586,
Q22587,
Q22588,
Q22589,
Q22590,
Q22591,
Q22592,
Q22593,
Q22594,
Q22595,
Q22596,
Q22597,
Q22598,
Q22599,R844903
Q22600,
Q22601,
Q22602,
Q22603,R562533
Q22604,
Q22605,
Q22606,
Q22607,
Q22608,
Q22609,
Q22610,
Q22611,
Q22612,
Q22613,
Q22614,
Q22615,
Q22616,R338559
Q22617,
Q22618,
Q22619,
Q22620,
Q22621,
Q22622,
Q22623,
Q22624,
Q22625,
Q22626,
Q22627,
Q22628,
Q22629,
Q22630,
Q22631,
Q22632,R440190
Q22633,R900184
Q22634,R185231
Q22635,
Q22636,
Q22637,
Q22638,R088174
Q22639,
Q22640,
Q22641,R412266
Q22642,
Q22643,
Q22644,
Q22645,
Q22646,
Q22647,R055449
Q22648,
Q22649,R889478
Q22650,R746966
Q22651,
Q22652,
Q22653,
Q22654,
Q22655,
Q22656,
Q22657,
Q22658,R650107
Q22659,
Q22660,
Q22661,
Q22662,R358473
Q22663,
Q22664,
Q22665,
Q22666,
Q22667,
Q22668,
Q22669,
Q22670,
Q22671,
Q22672,
Q22673,
Q22674,
Q22675,R364380
Q22676,
Q22677,
Q22678,
Q22679,
Q22680,
Q22681,
Q22682,
Q22683,
Q22684,
Q22685,
Q22686,
Q22687,
Q22688,
Q22689,
Q22690,
Q22691,
Q22692,
Q22693,
Q22694,
Q22695,
Q22696,
Q22697,
Q22698,
Q22699,R772800
Q22700,
Q22701,
Q22702,
Q22703,
Q22704,
Q22705,
Q22706,
Q22707,
Q22708,
Q22709,
Q22710,
Q22711,
Q22712,
Q22713,
Q22714,
Q22715,
Q22716,
Q22717,
Q22718,R308134
Q22719,
Q22720,
Q22721,
Q22722,R361207
Q22723,
Q22724,
Q22725,
Q22726,
Q22727,
Q22728,R003916
Q22729,
Q22730,
Q22731,
Q22732,
Q22733,
Q22734,R203954
Q22735,
Q22736,
Q22737,
Q22738,
Q22739,
Q22740,R771233
Q22741,
Q22742,R776341
Q22743,
Q22744,R381683
Q22745,
Q22746,
Q22747,
Q22748,
Q22749,
Q22750,
Q22751,
Q22752,
Q22753,
Q22754,
Q22755,
Q22756,R628068
Q22757,
Q22758,
Q22759,R148060
Q22760,
Q22761,R772697
Q22762,
Q22763,
Q22764,
Q22765,
Q22766,
Q22767,R910309
Q22768,
Q22769,
Q22770,
Q22771,R322483
Q22772,
Q22773,
Q22774,
Q22775,R294621
Q22776,
Q22777,
Q22778,
Q22779,
Q22780,
Q22781,
Q22782,
Q22783,
Q22784,
Q22785,
Q22786,
Q22787,
Q22788,
Q22789,
Q22790,
Q22791,
Q22792,R176482
Q22793,R798004
Q22794,
Q22795,
Q22796,
Q22797,
Q22798,
Q22799,
Q22800,R317860
Q22801,R791012
Q22802,
Q22803,
Q22804,
Q22805,
Q22806,
Q22807,
Q22808,
Q22809,
Q22810,
Q22811,
Q22812,
Q22813,R012461
Q22814,
Q22815,
Q22816,
Q22817,
Q22818,
Q22819,R547397
Q22820,
Q22821,
Q22822,R896995
Q22823,R636185
Q22824,
Q22825,
Q22826,
Q22827,
Q22828,
Q22829,
Q22830,R692575
Q22831,R950757
Q22832,
Q22833,
Q22834,R776122
Q22835,
Q22836,
Q22837,R103144
Q22838,
Q22839,
Q22840,
Q22841,
Q22842,
Q22843,
Q22844,
Q22845,R601061
Q22846,
Q22847,
Q22848,
Q22849,
Q22850,
Q22851,
Q22852,
Q22853,
Q22854,
Q22855,
Q22856,
Q22857,
Q22858,
Q22859,
Q22860,
Q22861,
Q22862,R080554
Q22863,
Q22864,
Q22865,
Q22866,
Q22867,
Q22868,
Q22869,
Q22870,
Q22871,
Q22872,
Q22873,
Q22874,
Q22875,
Q22876,
Q22877,
Q22878,
Q22879,
Q22880,
Q22881,
Q22882,R305809
Q22883,
Q22884,
Q22885,
Q22886,
Q22887,
Q22888,
Q22889,R246111
Q22890,
Q22891,
Q22892,
Q22893,
Q22894,
Q22895,
Q22896,
Q22897,
Q22898,
Q22899,
Q22900,
Q22901,
Q22902,
Q22903,
Q22904,R181151
Q22905,
Q22906,
Q22907,
Q22908,
Q22909,
Q22910,
Q22911,
Q22912,
Q22913,R346317
Q22914,
Q22915,
Q22916,
Q22917,R404870
Q22918,
Q22919,
Q22920,
Q22921,
Q22922,
Q22923,
Q22924,
Q22925,
Q22926,R435779
Q22927,
Q22928,
Q22929,
Q22930,
Q22931,
Q22932,
Q22933,
Q22934,R830635
Q22935,
Q22936,
Q22937,
Q22938,
Q22939,
Q22940,R334932
Q22941,
Q22942,
Q22943,
Q22944,
Q22945,
Q22946,
Q22947,
Q22948,
Q22949,
Q22950,R540108
Q22951,R051119
Q22952,R389197
Q22953,
Q22954,
Q22955,
Q22956,
Q22957,R813272
Q22958,
Q22959,
Q22960,
Q22961,
Q22962,
Q22963,
Q22964,
Q22965,
Q22966,
Q22967,
Q22968,R512858
Q22969,R892935
Q22970,
Q22971,
Q22972,R990176
Q22973,
Q22974,
Q22975,
Q22976,
Q22977,
Q22978,
Q22979,
Q22980,
Q22981,
Q22982,
Q22983,
Q22984,R179358
Q22985,
Q22986,
Q22987,
Q22988,
Q22989,
Q22990,
Q22991,R565565
Q22992,
Q22993,
Q22994,R934628
Q22995,
Q22996,R995508
Q22997,
Q22998,
Q22999,
Q23000,
Q23001,
Q23002,
Q23003,
Q23004,R044205
Q23005,
Q23006,
Q23007,R649649
Q23008,
Q23009,
Q23010,
Q23011,R154876
Q23012,R872515
Q23013,
Q23014,R954436
Q23015,R359631
Q23016,R006697
Q23017,R404078
Q23018,
Q23019,
Q23020,R682883
Q23021,
Q23022,
Q23023,
Q23024,R956569
Q23025,
Q23026,
Q23027,
Q23028,
Q23029,
Q23030,R654395
Q23031,
Q23032,
Q23033,
Q23034,
Q23035,
Q23036,
Q23037,
Q23038,
Q23039,
Q23040,
Q23041,
Q23042,
Q23043,
Q23044,
Q23045,
Q23046,R938073
Q23047,
Q23048,R974242
Q23049,
Q23050,
Q23051,
Q23052,
Q23053,
Q23054,
Q23055,
Q23056,
Q23057,
Q23058,
Q23059,R238472
Q23060,
Q23061,
Q23062,R181511
Q23063,R037812
Q23064,R133248
Q23065,
Q23066,
Q23067,
Q23068,
Q23069,
Q23070,R935041
Q23071,
Q23072,
Q23073,
Q23074,
Q23075,
Q23076,R921158
Q23077,
Q23078,
Q23079,
Q23080,R201901
Q23081,
Q23082,
Q23083,
Q23084,
Q23085,
Q23086,
Q23087,
Q23088,R725975
Q23089,R768949
Q23090,
Q23091,
Q23092,
Q23093,R688935
Q23094,
Q23095,
Q23096,R836641
Q23097,
Q23098,
Q23099,
Q23100,
Q23101,
Q23102,
Q23103,
Q23104,
Q23105,
Q23106,
Q23107,
Q23108,R970789
Q23109,
Q23110,
Q23111,
Q23112,
Q23113,
Q23114,
Q23115,R790977
Q23116,
Q23117,R716320
Q23118,
Q23119,
Q23120,
Q23121,
Q23122,
Q23123,
Q23124,
Q23125,
Q23126,
Q23127,
Q23128,
Q23129,R675705
Q23130,
Q23131,
Q23132,
Q23133,
Q23134,
Q23135,R725063
Q23136,
Q23137,
Q23138,
Q23139,
Q23140,R613009
Q23141,
Q23142,
Q23143,
Q23144,
Q23145,
Q23146,
Q23147,R088131
Q23148,
Q23149,
Q23150,
Q23151,R888650
Q23152,
Q23153,R637824
Q23154,
Q23155,
Q23156,
Q23157,
Q23158,R112375
Q23159,
Q23160,
Q23161,R950875
Q23162,
Q23163,
Q23164,R662282
Q23165,
Q23166,
Q23167,
Q23168,
Q23169,R635649
Q23170,R574376
Q23171,
Q23172,
Q23173,
Q23174,
Q23175,
Q23176,
Q23177,R586333
Q23178,R430219
Q23179,R189180
Q23180,
Q23181,
Q23182,
Q23183,
Q23184,
Q23185,
Q23186,
Q23187,
Q23188,R899026
Q23189,
Q23190,R710402
Q23191,
Q23192,
Q23193,
Q23194,
Q23195,
Q23196,
Q23197,
Q23198,
Q23199,
Q23200,
Q23201,
Q23202,
Q23203,
Q23204,R627551
Q23205,
Q23206,
Q23207,
Q23208,R388575
Q23209,R356142
Q23210,
Q23211,
Q23212,
Q23213,
Q23214,
Q23215,
Q23216,
Q23217,
Q23218,
Q23219,
Q23220,R167231
Q23221,
Q23222,R129073
Q23223,R140888
Q23224,
Q23225,R095849
Q23226,
Q23227,
Q23228,
Q23229,
Q23230,
Q23231,
Q23232,
Q23233,
Q23234,
Q23235,
Q23236,
Q23237,
Q23238,
Q23239,
Q23240,
Q23241,
Q23242,R781946
Q23243,
Q23244,
Q23245,
Q23246,
Q23247,
Q23248,
Q23249,
Q23250,R572200
Q23251,
Q23252,
Q23253,
Q23254,
Q23255,
Q23256,R299762
Q23257,R372771
Q23258,
Q23259,
Q23260,
Q23261,
Q23262,
Q23263,
Q23264,
Q23265,
Q23266,R472814
Q23267,
Q23268,
Q23269,
Q23270,
Q23271,
Q23272,
Q23273,
Q23274,
Q23275,
Q23276,
Q23277,
Q23278,
Q23279,
Q23280,R277343
Q23281,
Q23282,
Q23283,
Q23284,R913792
Q23285,
Q23286,
Q23287,
Q23288,
Q23289,
Q23290,
Q23291,
Q23292,
Q23293,R025285
Q23294,
Q23295,
Q23296,
Q23297,
Q23298,R681460
Q23299,
Q23300,R144220
Q23301,
Q23302,
Q23303,R342678
Q23304,
Q23305,
Q23306,
Q23307,
Q23308,
Q23309,
Q23310,
Q23311,
Q23312,R151020
Q23313,
Q23314,
Q23315,
Q23316,
Q23317,
Q23318,
Q23319,
Q23320,
Q23321,
Q23322,
Q23323,
Q23324,
Q23325,
Q23326,
Q23327,
Q23328,
Q23329,R012140
Q23330,
Q23331,
Q23332,
Q23333,
Q23334,
Q23335,
Q23336,R644326
Q23337,
Q23338,
Q23339,
Q23340,
Q23341,
Q23342,R857023
Q23343,R571667
Q23344,R888881
Q23345,R067190
Q23346,
Q23347,
Q23348,
Q23349,
Q23350,
Q23351,
Q23352,R559317
Q23353,
Q23354,
Q23355,
Q23356,
Q23357,
Q23358,
Q23359,
Q23360,R339361
Q23361,
Q23362,
Q23363,
Q23364,
Q23365,
Q23366,R305914
Q23367,
Q23368,
Q23369,
Q23370,
Q23371,
Q23372,
Q23373,
Q23374,
Q23375,
Q23376,R329201
Q23377,
Q23378,
Q23379,
Q23380,R943852
Q23381,
Q23382,R407568
Q23383,
Q23384,
Q23385,
Q23386,R703916
Q23387,
Q23388,
Q23389,
Q23390,
Q23391,R777065
Q23392,
Q23393,
Q23394,R974297
Q23395,
Q23396,
Q23397,
Q23398,
Q23399,
Q23400,R899319
Q23401,
Q23402,
Q23403,R997176
Q23404,
Q23405,R532791
Q23406,
Q23407,
Q23408,
Q23409,
Q23410,R464047
Q23411,
Q23412,R982209
Q23413,
Q23414,
Q23415,R521423
Q23416,
Q23417,
Q23418,R683200
Q23419,
Q23420,
Q23421,R389259
Q23422,
Q23423,
Q23424,
Q23425,
Q23426,R212999
Q23427,R753319
Q23428,
Q23429,
Q23430,R966603
Q23431,
Q23432,R357684
Q23433,
Q23434,
Q23435,
Q23436,R703783
Q23437,
Q23438,
Q23439,
Q23440,
Q23441,
Q23442,
Q23443,
Q23444,
Q23445,
Q23446,
Q23447,
Q23448,
Q23449,
Q23450,R890528
Q23451,
Q23452,
Q23453,
Q23454,
Q23455,
Q23456,
Q23457,
Q23458,
Q23459,
Q23460,
Q23461,
Q23462,
Q23463,
Q23464,
Q23465,
Q23466,
Q23467,
Q23468,
Q23469,
Q23470,
Q23471,
Q23472,
Q23473,
Q23474,
Q23475,
Q23476,
Q23477,
Q23478,
Q23479,R240862
Q23480,
Q23481,
Q23482,
Q23483,
Q23484,
Q23485,
Q23486,
Q23487,
Q23488,R023401
Q23489,
Q23490,R528802
Q23491,R728068
Q23492,
Q23493,
Q23494,
Q23495,
Q23496,
Q23497,
Q23498,
Q23499,
Q23500,
Q23501,
Q23502,
Q23503,
Q23504,
Q23505,
Q23506,R146109
Q23507,R756374
Q23508,
Q23509,R951246
Q23510,
Q23511,
Q23512,R356398
Q23513,
Q23514,
Q23515,R609060
Q23516,
Q23517,
Q23518,
Q23519,
Q23520,
Q23521,
Q23522,R880332
Q23523,
Q23524,
Q23525,
Q23526,
Q23527,
Q23528,R338897
Q23529,
Q23530,
Q23531,R722433
Q23532,
Q23533,
Q23534,R104312
Q23535,
Q23536,R246209
Q23537,R136127
Q23538,
Q23539,R297040
Q23540,
Q23541,
Q23542,
Q23543,
Q23544,
Q23545,R448171
Q23546,R238702
Q23547,
Q23548,R549043
Q23549,
Q23550,
Q23551,
Q23552,
Q23553,
Q23554,R110778
Q23555,R195330
Q23556,
Q23557,
Q23558,R173444
Q23559,
Q23560,
Q23561,
Q23562,
Q23563,
Q23564,
Q23565,
Q23566,
Q23567,
Q23568,
Q23569,
Q23570,R242673
Q23571,
Q23572,
Q23573,
Q23574,
Q23575,
Q23576,
Q23577,
Q23578,
Q23579,
Q23580,R632885
Q23581,
Q23582,R441412
Q23583,
Q23584,
Q23585,
Q23586,
Q23587,
Q23588,
Q23589,
Q23590,
Q23591,
Q23592,
Q23593,R254814
Q23594,
Q23595,
Q23596,
Q23597,
Q23598,
Q23599,
Q23600,
Q23601,
Q23602,
Q23603,
Q23604,
Q23605,
Q23606,
Q23607,
Q23608,
Q23609,
Q23610,
Q23611,
Q23612,
Q23613,
Q23614,R117804
Q23615,R159274
Q23616,R791669
Q23617,
Q23618,
Q23619,R303397
Q23620,
Q23621,
Q23622,
Q23623,R780918
Q23624,
Q23625,
Q23626,
Q23627,
Q23628,
Q23629,
Q23630,R405079
Q23631,
Q23632,R245110
Q23633,R625770
Q23634,
Q23635,
Q23636,
Q23637,
Q23638,
Q23639,
Q23640,
Q23641,
Q23642,
Q23643,
Q23644,
Q23645,
Q23646,
Q23647,
Q23648,
Q23649,R014678
Q23650,
Q23651,
Q23652,R981230
Q23653,R378717
Q23654,
Q23655,
Q23656,
Q23657,
Q23658,
Q23659,
Q23660,
Q23661,
Q23662,R639860
Q23663,
Q23664,R844818
Q23665,
Q23666,
Q23667,
Q23668,
Q23669,
Q23670,
Q23671,R107688
Q23672,
Q23673,R840439
Q23674,
Q23675,
Q23676,R667830
Q23677,
Q23678,
Q23679,
Q23680,
Q23681,R391228
Q23682,
Q23683,R346544
Q23684,R616172
Q23685,
Q23686,
Q23687,
Q23688,
Q23689,
Q23690,
Q23691,R320947
Q23692,
Q23693,
Q23694,
Q23695,
Q23696,
Q23697,
Q23698,
Q23699,
Q23700,
Q23701,R894667
Q23702,
Q23703,
Q23704,
Q23705,
Q23706,R488098
Q23707,
Q23708,R929575
Q23709,
Q23710,
Q23711,R866379
Q23712,
Q23713,
Q23714,
Q23715,
Q23716,
Q23717,
Q23718,
Q23719,
Q23720,
Q23721,R371148
Q23722,
Q23723,R862052
Q23724,
Q23725,
Q23726,
Q23727,
Q23728,
Q23729,
Q23730,
Q23731,
Q23732,
Q23733,
Q23734,
Q23735,R000076
Q23736,
Q23737,
Q23738,R831521
Q23739,
Q23740,
Q23741,R375286
Q23742,
Q23743,
Q23744,R775105
Q23745,
Q23746,
Q23747,
Q23748,
Q23749,R506991
Q23750,R265506
Q23751,R685172
Q23752,
Q23753,R125669
Q23754,
Q23755,R112449
Q23756,R945706
Q23757,
Q23758,
Q23759,R580937
Q23760,
Q23761,
Q23762,
Q23763,
Q23764,
Q23765,
Q23766,
Q23767,
Q23768,
Q23769,
Q23770,
Q23771,
Q23772,R506417
Q23773,R793223
Q23774,R870859
Q23775,
Q23776,
Q23777,
Q23778,
Q23779,R857847
Q23780,
Q23781,
Q23782,
Q23783,
Q23784,R535228
Q23785,
Q23786,
Q23787,
Q23788,R289588
Q23789,
Q23790,
Q23791,
Q23792,
Q23793,R829604
Q23794,
Q23795,
Q23796,
Q23797,
Q23798,
Q23799,R640048
Q23800,
Q23801,
Q23802,
Q23803,
Q23804,R469107
Q23805,
Q23806,
Q23807,R713386
Q23808,
Q23809,R121849
Q23810,
Q23811,
Q23812,
Q23813,
Q23814,
Q23815,
Q23816,
Q23817,
Q23818,
Q23819,
Q23820,
Q23821,
Q23822,
Q23823,R039335
Q23824,
Q23825,R533889
Q23826,R746166
Q23827,
Q23828,R853881
Q23829,R712956
Q23830,
Q23831,
Q23832,
Q23833,R708610
Q23834,
Q23835,R078729
Q23836,
Q23837,
Q23838,
Q23839,
Q23840,R814899
Q23841,
Q23842,
Q23843,R374837
Q23844,
Q23845,
Q23846,
Q23847,
Q23848,
Q23849,R593765
Q23850,
Q23851,
Q23852,
Q23853,
Q23854,
Q23855,
Q23856,
Q23857,
Q23858,
Q23859,
Q23860,
Q23861,
Q23862,
Q23863,
Q23864,
Q23865,R108750
Q23866,
Q23867,
Q23868,
Q23869,
Q23870,
Q23871,
Q23872,R351350
Q23873,
Q23874,
Q23875,R939804
Q23876,
Q23877,
Q23878,
Q23879,R987124
Q23880,
Q23881,R311097
Q23882,
Q23883,
Q23884,
Q23885,
Q23886,
Q23887,R223572
Q23888,
Q23889,
Q23890,R836363
Q23891,
Q23892,R174540
Q23893,
Q23894,
Q23895,
Q23896,
Q23897,
Q23898,
Q23899,
Q23900,
Q23901,R224636
Q23902,
Q23903,
Q23904,
Q23905,
Q23906,
Q23907,
Q23908,
Q23909,
Q23910,R271669
Q23911,
Q23912,
Q23913,
Q23914,
Q23915,
Q23916,R360148
Q23917,
Q23918,
Q23919,
Q23920,
Q23921,
Q23922,
Q23923,R673919
Q23924,R433589
Q23925,R907748
Q23926,
Q23927,
Q23928,
Q23929,
Q23930,
Q23931,
Q23932,
Q23933,
Q23934,
Q23935,
Q23936,
Q23937,
Q23938,
Q23939,
Q23940,
Q23941,
Q23942,
Q23943,
Q23944,
Q23945,
Q23946,
Q23947,
Q23948,R528779
Q23949,R770037
Q23950,
Q23951,
Q23952,
Q23953,
Q23954,R122550
Q23955,
Q23956,
Q23957,
Q23958,
Q23959,R383916
Q23960,
Q23961,
Q23962,
Q23963,
Q23964,
Q23965,
Q23966,
Q23967,
Q23968,
Q23969,
Q23970,
Q23971,
Q23972,
Q23973,
Q23974,
Q23975,
Q23976,R440861
Q23977,
Q23978,R352655
Q23979,
Q23980,
Q23981,
Q23982,R383687
Q23983,
Q23984,
Q23985,
Q23986,
Q23987,
Q23988,
Q23989,R749548
Q23990,R312515
Q23991,
Q23992,
Q23993,
Q23994,
Q23995,
Q23996,R927839
Q23997,R679378
Q23998,
Q23999,R154397
